dataset,setting,partition,source_split,source_row
KIBA,warm,train,source_train,23827
KIBA,warm,train,source_train,24022
KIBA,warm,train,source_train,23948
KIBA,warm,train,source_train,23994
KIBA,warm,train,source_train,23937
KIBA,warm,train,source_train,23708
KIBA,warm,train,source_train,23833
KIBA,warm,train,source_train,23801
KIBA,warm,train,source_train,23800
KIBA,warm,train,source_train,23799
KIBA,warm,train,source_train,23798
KIBA,warm,train,source_train,24029
KIBA,warm,train,source_train,23977
KIBA,warm,train,source_train,24006
KIBA,warm,train,source_train,24047
KIBA,warm,train,source_train,23764
KIBA,warm,train,source_train,23705
KIBA,warm,train,source_train,23796
KIBA,warm,train,source_train,23947
KIBA,warm,train,source_train,23969
KIBA,warm,train,source_train,23987
KIBA,warm,train,source_train,23943
KIBA,warm,train,source_train,23951
KIBA,warm,train,source_train,23950
KIBA,warm,train,source_train,24028
KIBA,warm,train,source_train,23803
KIBA,warm,train,source_train,23768
KIBA,warm,train,source_train,24032
KIBA,warm,train,source_train,24031
KIBA,warm,train,source_train,24034
KIBA,warm,train,source_train,23959
KIBA,warm,train,source_train,23960
KIBA,warm,train,source_train,23961
KIBA,warm,train,source_train,23955
KIBA,warm,train,source_train,23946
KIBA,warm,train,source_train,23934
KIBA,warm,train,source_train,24052
KIBA,warm,train,source_train,23925
KIBA,warm,train,source_train,23889
KIBA,warm,train,source_train,23887
KIBA,warm,train,source_train,23906
KIBA,warm,train,source_train,23922
KIBA,warm,train,source_train,23923
KIBA,warm,train,source_train,23921
KIBA,warm,train,source_train,23908
KIBA,warm,train,source_train,23918
KIBA,warm,train,source_train,23781
KIBA,warm,train,source_train,23907
KIBA,warm,train,source_train,24043
KIBA,warm,train,source_train,23824
KIBA,warm,train,source_train,24044
KIBA,warm,train,source_train,23984
KIBA,warm,train,source_train,23886
KIBA,warm,train,source_train,23683
KIBA,warm,train,source_train,23746
KIBA,warm,train,source_train,23698
KIBA,warm,train,source_train,24003
KIBA,warm,train,source_train,23748
KIBA,warm,train,source_train,23823
KIBA,warm,train,source_train,23793
KIBA,warm,train,source_train,24007
KIBA,warm,train,source_train,24009
KIBA,warm,train,source_train,23931
KIBA,warm,train,source_train,23766
KIBA,warm,train,source_train,23777
KIBA,warm,train,source_train,23769
KIBA,warm,train,source_train,23699
KIBA,warm,train,source_train,23901
KIBA,warm,train,source_train,23975
KIBA,warm,train,source_train,23976
KIBA,warm,train,source_train,24027
KIBA,warm,train,source_train,23834
KIBA,warm,train,source_train,23813
KIBA,warm,train,source_train,23817
KIBA,warm,train,source_train,23750
KIBA,warm,train,source_train,23791
KIBA,warm,train,source_train,23779
KIBA,warm,train,source_train,23772
KIBA,warm,train,source_train,23681
KIBA,warm,train,source_train,23725
KIBA,warm,train,source_train,23794
KIBA,warm,train,source_train,23989
KIBA,warm,train,source_train,24016
KIBA,warm,train,source_train,24046
KIBA,warm,train,source_train,23991
KIBA,warm,train,source_train,23775
KIBA,warm,train,source_train,24015
KIBA,warm,train,source_train,23826
KIBA,warm,train,source_train,23822
KIBA,warm,train,source_train,23847
KIBA,warm,train,source_train,23992
KIBA,warm,train,source_train,23871
KIBA,warm,train,source_train,23869
KIBA,warm,train,source_train,23870
KIBA,warm,train,source_train,23872
KIBA,warm,train,source_train,23874
KIBA,warm,train,source_train,23854
KIBA,warm,train,source_train,23853
KIBA,warm,train,source_train,23858
KIBA,warm,train,source_train,23980
KIBA,warm,train,source_train,23885
KIBA,warm,train,source_train,23963
KIBA,warm,train,source_train,23917
KIBA,warm,train,source_train,24004
KIBA,warm,train,source_train,24000
KIBA,warm,train,source_train,23928
KIBA,warm,train,source_train,24059
KIBA,warm,train,source_train,52186
KIBA,warm,train,source_train,52190
KIBA,warm,train,source_train,52191
KIBA,warm,train,source_train,52185
KIBA,warm,train,source_train,52192
KIBA,warm,train,source_train,52193
KIBA,warm,train,source_train,52196
KIBA,warm,train,source_train,52197
KIBA,warm,train,source_train,52189
KIBA,warm,train,source_train,52188
KIBA,warm,train,source_train,52175
KIBA,warm,train,source_train,52182
KIBA,warm,train,source_train,52183
KIBA,warm,train,source_train,52177
KIBA,warm,train,source_train,52178
KIBA,warm,train,source_train,52179
KIBA,warm,train,source_train,52184
KIBA,warm,train,source_train,52181
KIBA,warm,train,source_test,15902
KIBA,warm,train,source_test,15910
KIBA,warm,train,source_test,15915
KIBA,warm,train,source_test,15913
KIBA,warm,train,source_test,15912
KIBA,warm,train,source_test,15914
KIBA,warm,train,source_test,15920
KIBA,warm,train,source_test,15921
KIBA,warm,train,source_test,15922
KIBA,warm,train,source_test,15926
KIBA,warm,train,source_test,15923
KIBA,warm,train,source_test,15909
KIBA,warm,train,source_test,15938
KIBA,warm,train,source_test,15931
KIBA,warm,train,source_test,15907
KIBA,warm,train,source_test,15932
KIBA,warm,train,source_test,15916
KIBA,warm,train,source_test,15903
KIBA,warm,train,source_test,15904
KIBA,warm,train,source_test,15928
KIBA,warm,train,source_test,15930
KIBA,warm,train,source_test,15918
KIBA,warm,train,source_test,15936
KIBA,warm,train,source_test,15917
KIBA,warm,train,source_test,15935
KIBA,warm,train,source_test,15933
KIBA,warm,train,source_test,15934
KIBA,warm,train,source_test,15906
KIBA,warm,train,source_test,15939
KIBA,warm,train,source_test,15950
KIBA,warm,train,source_test,15940
KIBA,warm,train,source_test,15941
KIBA,warm,train,source_test,15942
KIBA,warm,train,source_test,15927
KIBA,warm,train,source_test,15945
KIBA,warm,train,source_test,15946
KIBA,warm,train,source_test,15937
KIBA,warm,train,source_test,15947
KIBA,warm,train,source_test,15908
KIBA,warm,train,source_test,15895
KIBA,warm,train,source_test,15894
KIBA,warm,train,source_test,15898
KIBA,warm,train,source_test,15897
KIBA,warm,train,source_test,15901
KIBA,warm,train,source_test,15896
KIBA,warm,train,source_test,15899
KIBA,warm,train,source_train,32324
KIBA,warm,train,source_train,32203
KIBA,warm,train,source_train,32316
KIBA,warm,train,source_train,33239
KIBA,warm,train,source_train,32789
KIBA,warm,train,source_train,32792
KIBA,warm,train,source_train,33270
KIBA,warm,train,source_train,33058
KIBA,warm,train,source_train,32550
KIBA,warm,train,source_train,32551
KIBA,warm,train,source_train,32549
KIBA,warm,train,source_train,32571
KIBA,warm,train,source_train,32553
KIBA,warm,train,source_train,32557
KIBA,warm,train,source_train,32555
KIBA,warm,train,source_train,32562
KIBA,warm,train,source_train,32558
KIBA,warm,train,source_train,32560
KIBA,warm,train,source_train,32561
KIBA,warm,train,source_train,32693
KIBA,warm,train,source_train,32552
KIBA,warm,train,source_train,32653
KIBA,warm,train,source_train,32933
KIBA,warm,train,source_train,32575
KIBA,warm,train,source_train,32577
KIBA,warm,train,source_train,32585
KIBA,warm,train,source_train,32590
KIBA,warm,train,source_train,32594
KIBA,warm,train,source_train,32593
KIBA,warm,train,source_train,32591
KIBA,warm,train,source_train,32592
KIBA,warm,train,source_train,32578
KIBA,warm,train,source_train,32580
KIBA,warm,train,source_train,32581
KIBA,warm,train,source_train,32584
KIBA,warm,train,source_train,32604
KIBA,warm,train,source_train,32605
KIBA,warm,train,source_train,32601
KIBA,warm,train,source_train,32610
KIBA,warm,train,source_train,32576
KIBA,warm,train,source_train,32597
KIBA,warm,train,source_train,32602
KIBA,warm,train,source_train,32612
KIBA,warm,train,source_train,32618
KIBA,warm,train,source_train,32619
KIBA,warm,train,source_train,32614
KIBA,warm,train,source_train,32615
KIBA,warm,train,source_train,32617
KIBA,warm,train,source_train,32616
KIBA,warm,train,source_train,32620
KIBA,warm,train,source_train,32708
KIBA,warm,train,source_train,32623
KIBA,warm,train,source_train,32624
KIBA,warm,train,source_train,32626
KIBA,warm,train,source_train,32627
KIBA,warm,train,source_train,32709
KIBA,warm,train,source_train,32710
KIBA,warm,train,source_train,32712
KIBA,warm,train,source_train,32716
KIBA,warm,train,source_train,32714
KIBA,warm,train,source_train,32715
KIBA,warm,train,source_train,32717
KIBA,warm,train,source_train,32704
KIBA,warm,train,source_train,32661
KIBA,warm,train,source_train,32631
KIBA,warm,train,source_train,32650
KIBA,warm,train,source_train,32652
KIBA,warm,train,source_train,32686
KIBA,warm,train,source_train,32633
KIBA,warm,train,source_train,32635
KIBA,warm,train,source_train,32636
KIBA,warm,train,source_train,32699
KIBA,warm,train,source_train,32637
KIBA,warm,train,source_train,32638
KIBA,warm,train,source_train,32694
KIBA,warm,train,source_train,32639
KIBA,warm,train,source_train,32640
KIBA,warm,train,source_train,32643
KIBA,warm,train,source_train,32695
KIBA,warm,train,source_train,32697
KIBA,warm,train,source_train,32674
KIBA,warm,train,source_train,32676
KIBA,warm,train,source_train,32677
KIBA,warm,train,source_train,32678
KIBA,warm,train,source_train,32663
KIBA,warm,train,source_train,32681
KIBA,warm,train,source_train,32682
KIBA,warm,train,source_train,32668
KIBA,warm,train,source_train,32669
KIBA,warm,train,source_train,32665
KIBA,warm,train,source_train,32667
KIBA,warm,train,source_train,32666
KIBA,warm,train,source_train,32670
KIBA,warm,train,source_train,32671
KIBA,warm,train,source_train,32672
KIBA,warm,train,source_train,32683
KIBA,warm,train,source_train,32684
KIBA,warm,train,source_train,32673
KIBA,warm,train,source_train,32690
KIBA,warm,train,source_train,32692
KIBA,warm,train,source_train,32680
KIBA,warm,train,source_train,32679
KIBA,warm,train,source_train,32654
KIBA,warm,train,source_train,32655
KIBA,warm,train,source_train,32656
KIBA,warm,train,source_train,32657
KIBA,warm,train,source_train,32658
KIBA,warm,train,source_train,32628
KIBA,warm,train,source_train,32660
KIBA,warm,train,source_train,32630
KIBA,warm,train,source_train,32702
KIBA,warm,train,source_train,32689
KIBA,warm,train,source_train,32701
KIBA,warm,train,source_train,32687
KIBA,warm,train,source_train,32691
KIBA,warm,train,source_train,32703
KIBA,warm,train,source_train,32705
KIBA,warm,train,source_train,32737
KIBA,warm,train,source_train,32738
KIBA,warm,train,source_train,32739
KIBA,warm,train,source_train,32741
KIBA,warm,train,source_train,32740
KIBA,warm,train,source_train,32734
KIBA,warm,train,source_train,32735
KIBA,warm,train,source_train,32745
KIBA,warm,train,source_train,32727
KIBA,warm,train,source_train,32728
KIBA,warm,train,source_train,32729
KIBA,warm,train,source_train,32730
KIBA,warm,train,source_train,32572
KIBA,warm,train,source_train,32736
KIBA,warm,train,source_train,32731
KIBA,warm,train,source_train,32732
KIBA,warm,train,source_train,32733
KIBA,warm,train,source_train,32744
KIBA,warm,train,source_train,32749
KIBA,warm,train,source_train,32747
KIBA,warm,train,source_train,32748
KIBA,warm,train,source_train,32842
KIBA,warm,train,source_train,32913
KIBA,warm,train,source_train,32972
KIBA,warm,train,source_train,32969
KIBA,warm,train,source_train,32973
KIBA,warm,train,source_train,32974
KIBA,warm,train,source_train,32977
KIBA,warm,train,source_train,32979
KIBA,warm,train,source_train,32978
KIBA,warm,train,source_train,32987
KIBA,warm,train,source_train,32988
KIBA,warm,train,source_train,32989
KIBA,warm,train,source_train,32991
KIBA,warm,train,source_train,32993
KIBA,warm,train,source_train,32992
KIBA,warm,train,source_train,32994
KIBA,warm,train,source_train,32995
KIBA,warm,train,source_train,32990
KIBA,warm,train,source_train,32998
KIBA,warm,train,source_train,33002
KIBA,warm,train,source_train,33001
KIBA,warm,train,source_train,32999
KIBA,warm,train,source_train,33000
KIBA,warm,train,source_train,33006
KIBA,warm,train,source_train,33007
KIBA,warm,train,source_train,33008
KIBA,warm,train,source_train,32997
KIBA,warm,train,source_train,33004
KIBA,warm,train,source_train,33005
KIBA,warm,train,source_train,33010
KIBA,warm,train,source_train,33012
KIBA,warm,train,source_train,33013
KIBA,warm,train,source_train,33014
KIBA,warm,train,source_train,33015
KIBA,warm,train,source_train,33016
KIBA,warm,train,source_train,33018
KIBA,warm,train,source_train,33019
KIBA,warm,train,source_train,33020
KIBA,warm,train,source_train,33011
KIBA,warm,train,source_train,33022
KIBA,warm,train,source_train,33027
KIBA,warm,train,source_train,33031
KIBA,warm,train,source_train,33032
KIBA,warm,train,source_train,33029
KIBA,warm,train,source_train,33030
KIBA,warm,train,source_train,33034
KIBA,warm,train,source_train,33033
KIBA,warm,train,source_train,33036
KIBA,warm,train,source_train,33040
KIBA,warm,train,source_train,33038
KIBA,warm,train,source_train,33039
KIBA,warm,train,source_train,33059
KIBA,warm,train,source_train,33060
KIBA,warm,train,source_train,33054
KIBA,warm,train,source_train,33055
KIBA,warm,train,source_train,33056
KIBA,warm,train,source_train,33057
KIBA,warm,train,source_train,33061
KIBA,warm,train,source_train,33052
KIBA,warm,train,source_train,33041
KIBA,warm,train,source_train,33042
KIBA,warm,train,source_train,33044
KIBA,warm,train,source_train,33045
KIBA,warm,train,source_train,33047
KIBA,warm,train,source_train,33046
KIBA,warm,train,source_train,33051
KIBA,warm,train,source_train,33049
KIBA,warm,train,source_train,33048
KIBA,warm,train,source_train,33065
KIBA,warm,train,source_train,33064
KIBA,warm,train,source_train,33066
KIBA,warm,train,source_train,32981
KIBA,warm,train,source_train,32980
KIBA,warm,train,source_train,32983
KIBA,warm,train,source_train,32982
KIBA,warm,train,source_train,32984
KIBA,warm,train,source_train,32985
KIBA,warm,train,source_train,32986
KIBA,warm,train,source_train,33021
KIBA,warm,train,source_train,33024
KIBA,warm,train,source_train,33023
KIBA,warm,train,source_train,33103
KIBA,warm,train,source_train,33082
KIBA,warm,train,source_train,33069
KIBA,warm,train,source_train,33067
KIBA,warm,train,source_train,33074
KIBA,warm,train,source_train,33075
KIBA,warm,train,source_train,32600
KIBA,warm,train,source_train,32609
KIBA,warm,train,source_train,33113
KIBA,warm,train,source_train,33078
KIBA,warm,train,source_train,33079
KIBA,warm,train,source_train,33080
KIBA,warm,train,source_train,32579
KIBA,warm,train,source_train,33077
KIBA,warm,train,source_train,33070
KIBA,warm,train,source_train,33071
KIBA,warm,train,source_train,33072
KIBA,warm,train,source_train,32574
KIBA,warm,train,source_train,33083
KIBA,warm,train,source_train,33084
KIBA,warm,train,source_train,33081
KIBA,warm,train,source_train,33125
KIBA,warm,train,source_train,33132
KIBA,warm,train,source_train,33126
KIBA,warm,train,source_train,33131
KIBA,warm,train,source_train,33130
KIBA,warm,train,source_train,33143
KIBA,warm,train,source_train,33148
KIBA,warm,train,source_train,33149
KIBA,warm,train,source_train,33145
KIBA,warm,train,source_train,33144
KIBA,warm,train,source_train,33142
KIBA,warm,train,source_train,33134
KIBA,warm,train,source_train,33139
KIBA,warm,train,source_train,33138
KIBA,warm,train,source_train,33136
KIBA,warm,train,source_train,33141
KIBA,warm,train,source_train,32570
KIBA,warm,train,source_train,32929
KIBA,warm,train,source_train,32919
KIBA,warm,train,source_train,33158
KIBA,warm,train,source_train,32955
KIBA,warm,train,source_train,32785
KIBA,warm,train,source_train,33159
KIBA,warm,train,source_train,33156
KIBA,warm,train,source_train,33155
KIBA,warm,train,source_train,33150
KIBA,warm,train,source_train,33151
KIBA,warm,train,source_train,33152
KIBA,warm,train,source_train,32853
KIBA,warm,train,source_train,33153
KIBA,warm,train,source_train,32816
KIBA,warm,train,source_train,33154
KIBA,warm,train,source_train,32772
KIBA,warm,train,source_train,32750
KIBA,warm,train,source_train,32751
KIBA,warm,train,source_train,32755
KIBA,warm,train,source_train,32554
KIBA,warm,train,source_train,33160
KIBA,warm,train,source_train,32825
KIBA,warm,train,source_train,32771
KIBA,warm,train,source_train,32798
KIBA,warm,train,source_train,33163
KIBA,warm,train,source_train,33164
KIBA,warm,train,source_train,33165
KIBA,warm,train,source_train,32757
KIBA,warm,train,source_train,33137
KIBA,warm,train,source_train,32625
KIBA,warm,train,source_train,33235
KIBA,warm,train,source_train,32915
KIBA,warm,train,source_train,33236
KIBA,warm,train,source_train,32752
KIBA,warm,train,source_train,32753
KIBA,warm,train,source_train,33266
KIBA,warm,train,source_train,33087
KIBA,warm,train,source_train,32960
KIBA,warm,train,source_train,33085
KIBA,warm,train,source_train,33091
KIBA,warm,train,source_train,32568
KIBA,warm,train,source_train,33088
KIBA,warm,train,source_train,33268
KIBA,warm,train,source_train,32914
KIBA,warm,train,source_train,33271
KIBA,warm,train,source_train,33272
KIBA,warm,train,source_train,33267
KIBA,warm,train,source_train,32548
KIBA,warm,train,source_train,33217
KIBA,warm,train,source_train,33211
KIBA,warm,train,source_train,32563
KIBA,warm,train,source_train,33212
KIBA,warm,train,source_train,32596
KIBA,warm,train,source_train,33213
KIBA,warm,train,source_train,33215
KIBA,warm,train,source_train,33216
KIBA,warm,train,source_train,32642
KIBA,warm,train,source_train,32645
KIBA,warm,train,source_train,32646
KIBA,warm,train,source_train,32556
KIBA,warm,train,source_train,33218
KIBA,warm,train,source_train,32651
KIBA,warm,train,source_train,33168
KIBA,warm,train,source_train,32857
KIBA,warm,train,source_train,33228
KIBA,warm,train,source_train,33231
KIBA,warm,train,source_train,32595
KIBA,warm,train,source_train,33230
KIBA,warm,train,source_train,33229
KIBA,warm,train,source_train,33220
KIBA,warm,train,source_train,33221
KIBA,warm,train,source_train,33219
KIBA,warm,train,source_train,33135
KIBA,warm,train,source_train,33147
KIBA,warm,train,source_train,33240
KIBA,warm,train,source_train,33233
KIBA,warm,train,source_train,33234
KIBA,warm,train,source_train,33222
KIBA,warm,train,source_train,32856
KIBA,warm,train,source_train,32764
KIBA,warm,train,source_train,32844
KIBA,warm,train,source_train,32874
KIBA,warm,train,source_train,33227
KIBA,warm,train,source_train,32746
KIBA,warm,train,source_train,32756
KIBA,warm,train,source_train,32795
KIBA,warm,train,source_train,32912
KIBA,warm,train,source_train,32587
KIBA,warm,train,source_train,32713
KIBA,warm,train,source_train,33195
KIBA,warm,train,source_train,32794
KIBA,warm,train,source_train,32830
KIBA,warm,train,source_train,33073
KIBA,warm,train,source_train,33197
KIBA,warm,train,source_train,33196
KIBA,warm,train,source_train,32910
KIBA,warm,train,source_train,32815
KIBA,warm,train,source_train,33199
KIBA,warm,train,source_train,33198
KIBA,warm,train,source_train,33188
KIBA,warm,train,source_train,33189
KIBA,warm,train,source_train,32613
KIBA,warm,train,source_train,33190
KIBA,warm,train,source_train,33191
KIBA,warm,train,source_train,33192
KIBA,warm,train,source_train,33193
KIBA,warm,train,source_train,33209
KIBA,warm,train,source_train,33194
KIBA,warm,train,source_train,32622
KIBA,warm,train,source_train,32564
KIBA,warm,train,source_train,32565
KIBA,warm,train,source_train,33076
KIBA,warm,train,source_train,33086
KIBA,warm,train,source_train,32707
KIBA,warm,train,source_train,33127
KIBA,warm,train,source_train,32706
KIBA,warm,train,source_train,33089
KIBA,warm,train,source_train,33090
KIBA,warm,train,source_train,33265
KIBA,warm,train,source_train,33201
KIBA,warm,train,source_train,33202
KIBA,warm,train,source_train,33203
KIBA,warm,train,source_train,33068
KIBA,warm,train,source_train,33204
KIBA,warm,train,source_train,33207
KIBA,warm,train,source_train,33208
KIBA,warm,train,source_train,32569
KIBA,warm,train,source_train,33176
KIBA,warm,train,source_train,33175
KIBA,warm,train,source_train,33224
KIBA,warm,train,source_train,32802
KIBA,warm,train,source_train,33226
KIBA,warm,train,source_train,33225
KIBA,warm,train,source_train,33173
KIBA,warm,train,source_train,32583
KIBA,warm,train,source_train,32696
KIBA,warm,train,source_train,32647
KIBA,warm,train,source_train,33096
KIBA,warm,train,source_train,32970
KIBA,warm,train,source_train,33177
KIBA,warm,train,source_train,33178
KIBA,warm,train,source_train,33179
KIBA,warm,train,source_train,33180
KIBA,warm,train,source_train,33181
KIBA,warm,train,source_train,32742
KIBA,warm,train,source_train,32743
KIBA,warm,train,source_train,33252
KIBA,warm,train,source_train,33245
KIBA,warm,train,source_train,33171
KIBA,warm,train,source_train,33246
KIBA,warm,train,source_train,33170
KIBA,warm,train,source_train,33247
KIBA,warm,train,source_train,33248
KIBA,warm,train,source_train,33183
KIBA,warm,train,source_train,33184
KIBA,warm,train,source_train,33185
KIBA,warm,train,source_train,32813
KIBA,warm,train,source_train,33250
KIBA,warm,train,source_train,33251
KIBA,warm,train,source_train,32761
KIBA,warm,train,source_train,33186
KIBA,warm,train,source_train,32599
KIBA,warm,train,source_train,33253
KIBA,warm,train,source_train,33254
KIBA,warm,train,source_train,32573
KIBA,warm,train,source_train,33187
KIBA,warm,train,source_train,33244
KIBA,warm,train,source_train,33243
KIBA,warm,train,source_train,33241
KIBA,warm,train,source_train,33257
KIBA,warm,train,source_train,32659
KIBA,warm,train,source_train,32629
KIBA,warm,train,source_train,33255
KIBA,warm,train,source_train,32726
KIBA,warm,train,source_train,32821
KIBA,warm,train,source_train,32796
KIBA,warm,train,source_train,32722
KIBA,warm,train,source_train,32723
KIBA,warm,train,source_train,32817
KIBA,warm,train,source_train,32724
KIBA,warm,train,source_train,32725
KIBA,warm,train,source_train,33256
KIBA,warm,train,source_train,33260
KIBA,warm,train,source_train,33261
KIBA,warm,train,source_train,33262
KIBA,warm,train,source_train,33223
KIBA,warm,train,source_train,32700
KIBA,warm,train,source_train,33263
KIBA,warm,train,source_train,33264
KIBA,warm,train,source_train,32607
KIBA,warm,train,source_train,32606
KIBA,warm,train,source_train,33276
KIBA,warm,train,source_train,33279
KIBA,warm,train,source_train,33278
KIBA,warm,train,source_train,33273
KIBA,warm,train,source_train,33274
KIBA,warm,train,source_train,33275
KIBA,warm,train,source_train,33285
KIBA,warm,train,source_train,33286
KIBA,warm,train,source_train,33281
KIBA,warm,train,source_train,33280
KIBA,warm,train,source_train,33282
KIBA,warm,train,source_train,33284
KIBA,warm,train,source_train,32770
KIBA,warm,train,source_train,32832
KIBA,warm,train,source_train,32837
KIBA,warm,train,source_train,32839
KIBA,warm,train,source_train,32834
KIBA,warm,train,source_train,32835
KIBA,warm,train,source_train,32836
KIBA,warm,train,source_train,32838
KIBA,warm,train,source_train,32831
KIBA,warm,train,source_train,32841
KIBA,warm,train,source_train,32827
KIBA,warm,train,source_train,32819
KIBA,warm,train,source_train,32768
KIBA,warm,train,source_train,32769
KIBA,warm,train,source_train,32809
KIBA,warm,train,source_train,32818
KIBA,warm,train,source_train,32767
KIBA,warm,train,source_train,32814
KIBA,warm,train,source_train,32812
KIBA,warm,train,source_train,32811
KIBA,warm,train,source_train,32964
KIBA,warm,train,source_train,32822
KIBA,warm,train,source_train,32843
KIBA,warm,train,source_train,32861
KIBA,warm,train,source_train,32860
KIBA,warm,train,source_train,32907
KIBA,warm,train,source_train,32862
KIBA,warm,train,source_train,32867
KIBA,warm,train,source_train,32865
KIBA,warm,train,source_train,32868
KIBA,warm,train,source_train,32869
KIBA,warm,train,source_train,32870
KIBA,warm,train,source_train,32871
KIBA,warm,train,source_train,32797
KIBA,warm,train,source_train,32876
KIBA,warm,train,source_train,32911
KIBA,warm,train,source_train,32799
KIBA,warm,train,source_train,32800
KIBA,warm,train,source_train,32803
KIBA,warm,train,source_train,32804
KIBA,warm,train,source_train,32908
KIBA,warm,train,source_train,32909
KIBA,warm,train,source_train,32763
KIBA,warm,train,source_train,32805
KIBA,warm,train,source_train,32855
KIBA,warm,train,source_train,32873
KIBA,warm,train,source_train,32875
KIBA,warm,train,source_train,32806
KIBA,warm,train,source_train,32808
KIBA,warm,train,source_train,32807
KIBA,warm,train,source_train,32858
KIBA,warm,train,source_train,32859
KIBA,warm,train,source_train,32920
KIBA,warm,train,source_train,32775
KIBA,warm,train,source_train,32776
KIBA,warm,train,source_train,32923
KIBA,warm,train,source_train,32826
KIBA,warm,train,source_train,32934
KIBA,warm,train,source_train,32924
KIBA,warm,train,source_train,32777
KIBA,warm,train,source_train,32778
KIBA,warm,train,source_train,32921
KIBA,warm,train,source_train,32922
KIBA,warm,train,source_train,32774
KIBA,warm,train,source_train,32925
KIBA,warm,train,source_train,32779
KIBA,warm,train,source_train,32846
KIBA,warm,train,source_train,32849
KIBA,warm,train,source_train,32847
KIBA,warm,train,source_train,32851
KIBA,warm,train,source_train,32852
KIBA,warm,train,source_train,32854
KIBA,warm,train,source_train,32783
KIBA,warm,train,source_train,32928
KIBA,warm,train,source_train,32930
KIBA,warm,train,source_train,32931
KIBA,warm,train,source_train,32932
KIBA,warm,train,source_train,32945
KIBA,warm,train,source_train,32788
KIBA,warm,train,source_train,32791
KIBA,warm,train,source_train,32793
KIBA,warm,train,source_train,32786
KIBA,warm,train,source_train,32916
KIBA,warm,train,source_train,32954
KIBA,warm,train,source_train,32917
KIBA,warm,train,source_train,32938
KIBA,warm,train,source_train,32937
KIBA,warm,train,source_train,32935
KIBA,warm,train,source_train,32758
KIBA,warm,train,source_train,32760
KIBA,warm,train,source_train,32759
KIBA,warm,train,source_train,32936
KIBA,warm,train,source_train,32975
KIBA,warm,train,source_train,32886
KIBA,warm,train,source_train,32883
KIBA,warm,train,source_train,32884
KIBA,warm,train,source_train,32885
KIBA,warm,train,source_train,32878
KIBA,warm,train,source_train,32887
KIBA,warm,train,source_train,32888
KIBA,warm,train,source_train,32889
KIBA,warm,train,source_train,32900
KIBA,warm,train,source_train,32898
KIBA,warm,train,source_train,32899
KIBA,warm,train,source_train,32891
KIBA,warm,train,source_train,32895
KIBA,warm,train,source_train,32896
KIBA,warm,train,source_train,32897
KIBA,warm,train,source_train,32892
KIBA,warm,train,source_train,32890
KIBA,warm,train,source_train,32901
KIBA,warm,train,source_train,32903
KIBA,warm,train,source_train,32904
KIBA,warm,train,source_train,32880
KIBA,warm,train,source_train,32905
KIBA,warm,train,source_train,32906
KIBA,warm,train,source_train,32829
KIBA,warm,train,source_train,32942
KIBA,warm,train,source_train,32940
KIBA,warm,train,source_train,32943
KIBA,warm,train,source_train,32944
KIBA,warm,train,source_train,32947
KIBA,warm,train,source_train,32948
KIBA,warm,train,source_train,32976
KIBA,warm,train,source_train,32950
KIBA,warm,train,source_train,32823
KIBA,warm,train,source_train,32824
KIBA,warm,train,source_train,32951
KIBA,warm,train,source_train,32810
KIBA,warm,train,source_train,32957
KIBA,warm,train,source_train,32959
KIBA,warm,train,source_train,32958
KIBA,warm,train,source_train,32961
KIBA,warm,train,source_train,32962
KIBA,warm,train,source_train,32963
KIBA,warm,train,source_train,32965
KIBA,warm,train,source_train,32966
KIBA,warm,train,source_train,32968
KIBA,warm,train,source_train,32342
KIBA,warm,train,source_train,32478
KIBA,warm,train,source_train,32477
KIBA,warm,train,source_train,32169
KIBA,warm,train,source_train,32177
KIBA,warm,train,source_train,32323
KIBA,warm,train,source_train,32372
KIBA,warm,train,source_train,32491
KIBA,warm,train,source_train,32352
KIBA,warm,train,source_train,33092
KIBA,warm,train,source_train,33105
KIBA,warm,train,source_train,33119
KIBA,warm,train,source_train,33118
KIBA,warm,train,source_train,33117
KIBA,warm,train,source_train,33111
KIBA,warm,train,source_train,33112
KIBA,warm,train,source_train,33116
KIBA,warm,train,source_train,33110
KIBA,warm,train,source_train,33121
KIBA,warm,train,source_train,33095
KIBA,warm,train,source_train,33097
KIBA,warm,train,source_train,33100
KIBA,warm,train,source_train,33098
KIBA,warm,train,source_train,33099
KIBA,warm,train,source_train,33101
KIBA,warm,train,source_train,33102
KIBA,warm,train,source_train,33108
KIBA,warm,train,source_train,33094
KIBA,warm,train,source_train,32443
KIBA,warm,train,source_train,32268
KIBA,warm,train,source_train,32238
KIBA,warm,train,source_train,32440
KIBA,warm,train,source_train,32536
KIBA,warm,train,source_train,32354
KIBA,warm,train,source_train,32179
KIBA,warm,train,source_train,32178
KIBA,warm,train,source_train,32232
KIBA,warm,train,source_train,32481
KIBA,warm,train,source_train,32449
KIBA,warm,train,source_train,32270
KIBA,warm,train,source_train,32541
KIBA,warm,train,source_train,32280
KIBA,warm,train,source_train,32534
KIBA,warm,train,source_train,32321
KIBA,warm,train,source_train,32192
KIBA,warm,train,source_train,32393
KIBA,warm,train,source_train,32190
KIBA,warm,train,source_train,32191
KIBA,warm,train,source_train,32538
KIBA,warm,train,source_train,32539
KIBA,warm,train,source_train,32540
KIBA,warm,train,source_train,32402
KIBA,warm,train,source_train,32493
